Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,204191,-,-,-,34.05,-118.26,0,120,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Relative Humidity,Wind Speed
2022,1,4,6,30,9.1,0,0,0,74.13,0.9
2022,1,4,7,30,9,0,0,0,72.9,0.8
2022,1,4,8,30,9.1,0,0,0,71.38,0.7000000000000001
2022,1,4,9,30,9,0,0,0,70.88,0.6000000000000001
2022,1,4,10,30,8.8,0,0,0,70.83,0.6000000000000001
2022,1,4,11,30,8.5,0,0,0,70.9,0.7000000000000001
2022,1,4,12,30,8.200000000000001,0,0,0,70.62,0.9
2022,1,4,13,30,7.7,0,0,0,71.07000000000001,1
2022,1,4,14,30,7.7,0,0,0,69.09,1.1
2022,1,4,15,30,9.200000000000001,37,152,50,65.38,1.4000000000000001
2022,1,4,16,30,11.5,92,442,205,59.76,1.7000000000000002
2022,1,4,17,30,13.600000000000001,64,831,392,52.24,1.7000000000000002
2022,1,4,18,30,15.4,68,898,511,47.6,1.7000000000000002
2022,1,4,19,30,16.7,71,921,572,47.68,1.8
2022,1,4,20,30,17.5,72,919,570,47.88,1.9000000000000001
2022,1,4,21,30,17.7,69,895,507,47.94,2.2
2022,1,4,22,30,17,84,765,381,51.03,2.3000000000000003
2022,1,4,23,30,15,50,697,222,65.53,2
2022,1,5,0,30,12.5,26,360,53,79.63,1.8
2022,1,5,1,30,11,0,0,0,82.46000000000001,1.7000000000000002
2022,1,5,2,30,10.100000000000001,0,0,0,86.39,1.7000000000000002
2022,1,5,3,30,9.700000000000001,0,0,0,86.27,1.7000000000000002
2022,1,5,4,30,9.4,0,0,0,85.31,1.8
2022,1,5,5,30,9.3,0,0,0,83.74,1.9000000000000001
2022,1,5,6,30,9.1,0,0,0,83.31,2
2022,1,5,7,30,9,0,0,0,82.82000000000001,2.3000000000000003
2022,1,5,8,30,8.9,0,0,0,82.97,2.6
2022,1,5,9,30,8.700000000000001,0,0,0,83.52,3
2022,1,5,10,30,8.4,0,0,0,84.01,3.2
2022,1,5,11,30,8.200000000000001,0,0,0,83.98,3.5
2022,1,5,12,30,8,0,0,0,83.91,3.6
2022,1,5,13,30,7.7,0,0,0,84.45,3.6
2022,1,5,14,30,8,0,0,0,81.88,3.8000000000000003
2022,1,5,15,30,9.600000000000001,28,406,63,75.11,4.2
2022,1,5,16,30,12.5,51,720,235,64.75,4.4
2022,1,5,17,30,15.3,63,844,397,56.92,3.9000000000000004
2022,1,5,18,30,17.8,70,902,516,52.300000000000004,3.3000000000000003
2022,1,5,19,30,19.6,73,926,578,47.28,2.8000000000000003
2022,1,5,20,30,20.700000000000003,76,918,575,42.65,2.1
2022,1,5,21,30,20.400000000000002,76,879,508,42.35,1.3
2022,1,5,22,30,18.8,71,801,384,53.36,0.8
2022,1,5,23,30,16.6,57,656,220,71.72,0.8
2022,1,6,0,30,14.700000000000001,29,312,53,74.74,1.1
2022,1,6,1,30,13.600000000000001,0,0,0,72.38,1.4000000000000001
2022,1,6,2,30,13,0,0,0,71.16,1.8
2022,1,6,3,30,12.5,0,0,0,70.77,2
2022,1,6,4,30,12.200000000000001,0,0,0,70.14,2
2022,1,6,5,30,12,0,0,0,69.72,1.9000000000000001
2022,1,6,6,30,11.9,0,0,0,69.10000000000001,1.7000000000000002
2022,1,6,7,30,11.9,0,0,0,67.75,1.7000000000000002
2022,1,6,8,30,11.8,0,0,0,67.04,1.7000000000000002
2022,1,6,9,30,11.8,0,0,0,66.04,1.7000000000000002
2022,1,6,10,30,11.8,0,0,0,65.18,1.7000000000000002
2022,1,6,11,30,11.8,0,0,0,65.1,1.7000000000000002
2022,1,6,12,30,11.8,0,0,0,65.77,1.6
2022,1,6,13,30,11.9,0,0,0,66.39,1.5
2022,1,6,14,30,12.3,0,0,0,64.67,1.4000000000000001
2022,1,6,15,30,14.200000000000001,32,286,56,61.59,1.5
2022,1,6,16,30,16.900000000000002,52,695,230,60.09,1.7000000000000002
2022,1,6,17,30,19.1,64,828,392,50.620000000000005,1.4000000000000001
2022,1,6,18,30,20.900000000000002,70,890,511,46.660000000000004,1
2022,1,6,19,30,21.8,74,912,573,43.53,1.2000000000000002
2022,1,6,20,30,21.900000000000002,73,917,574,44.230000000000004,1.6
2022,1,6,21,30,21.6,69,896,511,46.28,1.7000000000000002
2022,1,6,22,30,20.6,63,832,390,50.88,1.5
2022,1,6,23,30,18.400000000000002,51,698,227,65.14,1.1
2022,1,7,0,30,16.3,28,368,57,77.64,0.8
2022,1,7,1,30,15.700000000000001,0,0,0,72.94,0.7000000000000001
2022,1,7,2,30,15.700000000000001,0,0,0,70.55,0.5
2022,1,7,3,30,15.8,0,0,0,67.83,0.4
2022,1,7,4,30,15.8,0,0,0,65.82000000000001,0.30000000000000004
2022,1,7,5,30,15.200000000000001,0,0,0,66.47,0.4
2022,1,7,6,30,14.3,0,0,0,69.34,0.5
2022,1,7,7,30,13.600000000000001,0,0,0,72.44,0.6000000000000001
2022,1,7,8,30,13,0,0,0,76.08,0.7000000000000001
2022,1,7,9,30,12.3,0,0,0,79.91,1
2022,1,7,10,30,11.700000000000001,0,0,0,80.32000000000001,1.3
2022,1,7,11,30,11.5,0,0,0,76.78,1.5
2022,1,7,12,30,11.4,0,0,0,73.42,1.4000000000000001
2022,1,7,13,30,11.100000000000001,0,0,0,71.8,1.4000000000000001
2022,1,7,14,30,10.9,0,0,0,70.94,1.4000000000000001
2022,1,7,15,30,12,30,342,59,68.5,1.6
2022,1,7,16,30,13.8,60,610,217,68.09,2
2022,1,7,17,30,15.200000000000001,89,508,291,64.98,2
2022,1,7,18,30,16.2,166,158,245,65.93,2.1
2022,1,7,19,30,16.7,244,262,388,66.41,2.3000000000000003
2022,1,7,20,30,16.8,238,248,374,66,2.3000000000000003
2022,1,7,21,30,16.400000000000002,198,61,228,68.07000000000001,2.2
2022,1,7,22,30,15.600000000000001,172,241,267,71.75,2
2022,1,7,23,30,14.200000000000001,113,199,164,78.96000000000001,1.4000000000000001
2022,1,8,0,30,12.700000000000001,36,52,40,89.19,1
2022,1,8,1,30,11.9,0,0,0,91.21000000000001,0.8
2022,1,8,2,30,11.600000000000001,0,0,0,92.25,0.6000000000000001
2022,1,8,3,30,11.4,0,0,0,92.68,0.4
2022,1,8,4,30,11.3,0,0,0,92.37,0.4
2022,1,8,5,30,11.200000000000001,0,0,0,92.11,0.5
2022,1,8,6,30,11.100000000000001,0,0,0,91.9,0.6000000000000001
2022,1,8,7,30,10.9,0,0,0,92.17,0.7000000000000001
2022,1,8,8,30,10.600000000000001,0,0,0,92.15,0.8
2022,1,8,9,30,10.4,0,0,0,91.65,1
2022,1,8,10,30,10.200000000000001,0,0,0,91.41,1.1
2022,1,8,11,30,9.9,0,0,0,91.78,1
2022,1,8,12,30,9.3,0,0,0,93.63,0.8
2022,1,8,13,30,8.700000000000001,0,0,0,94.29,0.8
2022,1,8,14,30,8.8,0,0,0,90.42,0.9
2022,1,8,15,30,10.100000000000001,41,27,43,82.59,1.4000000000000001
2022,1,8,16,30,11.8,63,669,235,72.81,1.9000000000000001
2022,1,8,17,30,13.5,74,822,402,62.190000000000005,1.9000000000000001
2022,1,8,18,30,15.100000000000001,80,895,526,52.21,1.6
2022,1,8,19,30,16.400000000000002,83,922,590,45.28,1
2022,1,8,20,30,17.2,135,775,561,42.35,0.4
2022,1,8,21,30,17.400000000000002,77,899,525,41.81,0.2
2022,1,8,22,30,16.900000000000002,69,830,400,43.76,0.5
2022,1,8,23,30,15.200000000000001,62,665,233,53.68,1
2022,1,9,0,30,13.200000000000001,39,127,50,69.03,1.1
2022,1,9,1,30,11.700000000000001,0,0,0,73.60000000000001,0.9
2022,1,9,2,30,10.8,0,0,0,79.54,0.7000000000000001
2022,1,9,3,30,10.200000000000001,0,0,0,82.25,0.5
2022,1,9,4,30,9.700000000000001,0,0,0,83.46000000000001,0.6000000000000001
2022,1,9,5,30,9.200000000000001,0,0,0,84.22,0.8
2022,1,9,6,30,8.700000000000001,0,0,0,84.63,1
2022,1,9,7,30,8.5,0,0,0,82.8,1.3
2022,1,9,8,30,8.3,0,0,0,80.34,1.6
2022,1,9,9,30,8.200000000000001,0,0,0,76.77,2.1
2022,1,9,10,30,8.3,0,0,0,71.78,2.7
2022,1,9,11,30,8.4,0,0,0,67.37,3.3000000000000003
2022,1,9,12,30,8.4,0,0,0,64.54,3.8000000000000003
2022,1,9,13,30,8.3,0,0,0,63.410000000000004,4.1000000000000005
2022,1,9,14,30,8.700000000000001,0,0,0,60.800000000000004,4.5
2022,1,9,15,30,10.5,29,431,66,55.29,5
2022,1,9,16,30,13.200000000000001,51,759,247,49.410000000000004,5
2022,1,9,17,30,16,62,886,416,45.22,4.6000000000000005
2022,1,9,18,30,18.2,68,939,537,41.58,4.2
2022,1,9,19,30,19.700000000000003,71,962,602,36.67,3.7
2022,1,9,20,30,20.400000000000002,71,955,599,33.87,3.1
2022,1,9,21,30,20.6,71,925,534,33.5,2.4000000000000004
2022,1,9,22,30,19.900000000000002,65,856,408,36.58,1.4000000000000001
2022,1,9,23,30,17.6,53,724,241,54.18,0.6000000000000001
2022,1,10,0,30,15.200000000000001,29,393,64,63.99,0.6000000000000001
2022,1,10,1,30,13.9,0,0,0,62.300000000000004,1.1
2022,1,10,2,30,13,0,0,0,64.29,1.7000000000000002
2022,1,10,3,30,12.3,0,0,0,65.34,2.1
2022,1,10,4,30,11.8,0,0,0,64.73,2.3000000000000003
2022,1,10,5,30,11.5,0,0,0,63.33,2.3000000000000003
2022,1,10,6,30,11.100000000000001,0,0,0,62.83,2.4000000000000004
2022,1,10,7,30,10.700000000000001,0,0,0,62.82,2.5
2022,1,10,8,30,10.3,0,0,0,61.82,2.9000000000000004
2022,1,10,9,30,10,0,0,0,60.32,3.3000000000000003
2022,1,10,10,30,9.8,0,0,0,59.25,3.6
2022,1,10,11,30,10.100000000000001,0,0,0,57.14,3.9000000000000004
2022,1,10,12,30,10.3,0,0,0,55.85,4.1000000000000005
2022,1,10,13,30,10.4,0,0,0,55.44,4.1000000000000005
2022,1,10,14,30,10.700000000000001,0,0,0,54.57,4.2
2022,1,10,15,30,11.700000000000001,35,3,35,51.47,4.4
2022,1,10,16,30,13.4,129,168,172,47.45,4.7
2022,1,10,17,30,15.5,197,223,286,43.14,4.5
2022,1,10,18,30,17.5,238,288,382,40.660000000000004,4
2022,1,10,19,30,18.900000000000002,226,451,476,36.19,3.4000000000000004
2022,1,10,20,30,19.5,204,542,505,34.59,2.8000000000000003
2022,1,10,21,30,19.400000000000002,215,406,419,36.81,2.2
2022,1,10,22,30,18.400000000000002,170,432,344,43.79,1.6
2022,1,10,23,30,16.6,104,459,225,54.49,1.5
2022,1,11,0,30,14.700000000000001,42,9,43,57.81,1.9000000000000001
2022,1,11,1,30,13.4,0,0,0,58.33,2.5
2022,1,11,2,30,12.600000000000001,0,0,0,57.49,3.1
2022,1,11,3,30,12.100000000000001,0,0,0,55.5,3.7
2022,1,11,4,30,11.8,0,0,0,53.61,4
2022,1,11,5,30,11.700000000000001,0,0,0,52.85,4
2022,1,11,6,30,11.600000000000001,0,0,0,52.95,4.1000000000000005
2022,1,11,7,30,11,0,0,0,54.07,4.1000000000000005
2022,1,11,8,30,10.5,0,0,0,53.53,4.3
2022,1,11,9,30,10.4,0,0,0,52.24,4.3
2022,1,11,10,30,10.3,0,0,0,52.46,4.2
2022,1,11,11,30,10.100000000000001,0,0,0,53.27,4.2
2022,1,11,12,30,10.100000000000001,0,0,0,52.82,4.4
2022,1,11,13,30,10.200000000000001,0,0,0,51.34,4.6000000000000005
2022,1,11,14,30,10.8,0,0,0,48.88,4.7
2022,1,11,15,30,12.5,29,429,66,44.78,5.1000000000000005
2022,1,11,16,30,14.9,52,749,246,40.59,5.1000000000000005
2022,1,11,17,30,17.3,63,877,415,38.32,4.800000000000001
2022,1,11,18,30,19.3,69,939,541,35.31,4.2
2022,1,11,19,30,20.700000000000003,71,967,609,32.34,3.5
2022,1,11,20,30,21.6,71,968,610,28.82,2.8000000000000003
2022,1,11,21,30,21.900000000000002,68,946,547,27.39,2.4000000000000004
2022,1,11,22,30,21.1,63,889,425,30.1,1.9000000000000001
2022,1,11,23,30,18.400000000000002,52,766,256,46.92,1.5
2022,1,12,0,30,15.200000000000001,30,458,73,57.64,1.7000000000000002
2022,1,12,1,30,13.3,0,0,0,58.03,2.1
2022,1,12,2,30,12.4,0,0,0,58.480000000000004,2.6
2022,1,12,3,30,11.700000000000001,0,0,0,57.33,3.1
2022,1,12,4,30,11.3,0,0,0,55.550000000000004,3.4000000000000004
2022,1,12,5,30,11,0,0,0,55.04,3.3000000000000003
2022,1,12,6,30,10.8,0,0,0,54.85,3.2
2022,1,12,7,30,10.700000000000001,0,0,0,54.43,3.1
2022,1,12,8,30,10.5,0,0,0,54.86,2.9000000000000004
2022,1,12,9,30,10.200000000000001,0,0,0,56.050000000000004,2.8000000000000003
2022,1,12,10,30,10,0,0,0,56.58,2.8000000000000003
2022,1,12,11,30,9.9,0,0,0,56.53,3
2022,1,12,12,30,9.8,0,0,0,56.39,3.1
2022,1,12,13,30,9.8,0,0,0,56.14,3.1
2022,1,12,14,30,10.5,0,0,0,53.72,3.2
2022,1,12,15,30,12.9,43,11,44,48.57,3.5
2022,1,12,16,30,15.8,131,196,182,43.29,3.9000000000000004
2022,1,12,17,30,18.2,198,224,288,39.08,3.8000000000000003
2022,1,12,18,30,20.5,189,511,447,35.78,3.2
2022,1,12,19,30,22.200000000000003,160,741,574,31.11,2.2
2022,1,12,20,30,22.900000000000002,245,362,448,27.73,1.1
2022,1,12,21,30,22.6,252,198,353,28.39,0.5
2022,1,12,22,30,21.5,165,359,312,34.24,0.2
2022,1,12,23,30,19.5,123,225,184,52.550000000000004,0.4
2022,1,13,0,30,17.5,49,15,50,54.54,0.7000000000000001
2022,1,13,1,30,16.400000000000002,0,0,0,55.550000000000004,1
2022,1,13,2,30,15.700000000000001,0,0,0,56.84,1.2000000000000002
2022,1,13,3,30,15.100000000000001,0,0,0,57.69,1.4000000000000001
2022,1,13,4,30,14.8,0,0,0,57.74,1.5
2022,1,13,5,30,14.600000000000001,0,0,0,56.92,1.5
2022,1,13,6,30,14.5,0,0,0,55.45,1.5
2022,1,13,7,30,14.4,0,0,0,54.52,1.5
2022,1,13,8,30,14.200000000000001,0,0,0,54.14,1.5
2022,1,13,9,30,14,0,0,0,54.370000000000005,1.5
2022,1,13,10,30,13.8,0,0,0,55.04,1.5
2022,1,13,11,30,13.700000000000001,0,0,0,55.75,1.5
2022,1,13,12,30,13.700000000000001,0,0,0,56.25,1.5
2022,1,13,13,30,13.9,0,0,0,57.46,1.5
2022,1,13,14,30,14,0,0,0,58.97,1.5
2022,1,13,15,30,14.5,31,8,32,59.82,1.4000000000000001
2022,1,13,16,30,16,126,98,152,61.4,1.5
2022,1,13,17,30,18,46,0,46,55.32,1.7000000000000002
2022,1,13,18,30,19.3,121,5,124,45.64,1.5
2022,1,13,19,30,20.1,217,30,234,43.01,1.3
2022,1,13,20,30,20.5,250,73,291,41.85,1.5
2022,1,13,21,30,19.900000000000002,86,1,87,45.67,1.8
2022,1,13,22,30,18.1,198,182,273,58.96,1.4000000000000001
2022,1,13,23,30,16.8,68,5,69,74.93,0.9
2022,1,14,0,30,16.3,33,2,33,73.86,0.7000000000000001
2022,1,14,1,30,16,0,0,0,70.78,0.7000000000000001
2022,1,14,2,30,15.700000000000001,0,0,0,71.2,0.6000000000000001
2022,1,14,3,30,15.5,0,0,0,72.4,0.5
2022,1,14,4,30,15.5,0,0,0,73,0.4
2022,1,14,5,30,15.600000000000001,0,0,0,72.29,0.4
2022,1,14,6,30,15.700000000000001,0,0,0,71.36,0.30000000000000004
2022,1,14,7,30,15.4,0,0,0,71.91,0.30000000000000004
2022,1,14,8,30,14.8,0,0,0,73.60000000000001,0.30000000000000004
2022,1,14,9,30,14.4,0,0,0,75.21000000000001,0.2
2022,1,14,10,30,14.5,0,0,0,75.32000000000001,0.2
2022,1,14,11,30,14.5,0,0,0,75.72,0.30000000000000004
2022,1,14,12,30,14.200000000000001,0,0,0,76.91,0.6000000000000001
2022,1,14,13,30,13.4,0,0,0,79.68,1
2022,1,14,14,30,13.200000000000001,0,0,0,78.59,1.2000000000000002
2022,1,14,15,30,14.4,35,186,52,73.17,1.5
2022,1,14,16,30,16.3,141,147,180,65.85,2.1
2022,1,14,17,30,18.1,195,362,342,54.9,2.5
2022,1,14,18,30,19.700000000000003,132,750,514,46.96,2.9000000000000004
2022,1,14,19,30,20.8,92,883,589,39.800000000000004,3.1
2022,1,14,20,30,21.5,103,869,594,35.26,3
2022,1,14,21,30,21.5,78,898,540,33.55,2.4000000000000004
2022,1,14,22,30,20.5,165,488,368,36.550000000000004,1.6
2022,1,14,23,30,18.5,118,356,216,50.89,1.2000000000000002
2022,1,15,0,30,16.7,56,75,64,56.85,1.3
2022,1,15,1,30,15.600000000000001,0,0,0,58.46,1.7000000000000002
2022,1,15,2,30,15,0,0,0,60.24,2.1
2022,1,15,3,30,14.8,0,0,0,59.75,2.5
2022,1,15,4,30,14.700000000000001,0,0,0,58.09,3
2022,1,15,5,30,14.5,0,0,0,57.27,3.2
2022,1,15,6,30,14.3,0,0,0,56.84,3.2
2022,1,15,7,30,14.100000000000001,0,0,0,56.870000000000005,3.3000000000000003
2022,1,15,8,30,13.700000000000001,0,0,0,56.83,3.4000000000000004
2022,1,15,9,30,13.3,0,0,0,57.550000000000004,3.5
2022,1,15,10,30,13.200000000000001,0,0,0,57.26,3.6
2022,1,15,11,30,13.100000000000001,0,0,0,57.550000000000004,3.4000000000000004
2022,1,15,12,30,13.100000000000001,0,0,0,58.480000000000004,3.2
2022,1,15,13,30,13.200000000000001,0,0,0,58.97,2.8000000000000003
2022,1,15,14,30,13.200000000000001,0,0,0,60.620000000000005,2.3000000000000003
2022,1,15,15,30,13.4,35,4,35,62.910000000000004,2
2022,1,15,16,30,13.9,104,128,138,65.24,1.7000000000000002
2022,1,15,17,30,14.8,82,3,83,65.81,1.6
2022,1,15,18,30,15.700000000000001,150,12,156,64.38,1.5
2022,1,15,19,30,16.6,160,12,167,59.25,1.4000000000000001
2022,1,15,20,30,17.3,111,8,116,55.160000000000004,1.2000000000000002
2022,1,15,21,30,17.8,237,132,305,53.06,1.1
2022,1,15,22,30,17.900000000000002,91,6,94,53.25,1
2022,1,15,23,30,17,29,17,34,62.01,0.9
2022,1,16,0,30,15.8,27,3,27,67.34,0.8
2022,1,16,1,30,15.200000000000001,0,0,0,65.89,0.8
2022,1,16,2,30,15,0,0,0,65.31,0.8
2022,1,16,3,30,14.700000000000001,0,0,0,64.74,1
2022,1,16,4,30,14.200000000000001,0,0,0,66.29,1.2000000000000002
2022,1,16,5,30,13.9,0,0,0,67.26,1.4000000000000001
2022,1,16,6,30,13.600000000000001,0,0,0,68.15,1.5
2022,1,16,7,30,13.5,0,0,0,67.29,1.6
2022,1,16,8,30,13.3,0,0,0,66.96000000000001,1.7000000000000002
2022,1,16,9,30,13.200000000000001,0,0,0,66.69,1.7000000000000002
2022,1,16,10,30,13.100000000000001,0,0,0,66.7,1.7000000000000002
2022,1,16,11,30,13,0,0,0,66.23,1.7000000000000002
2022,1,16,12,30,12.8,0,0,0,65.81,1.7000000000000002
2022,1,16,13,30,12.600000000000001,0,0,0,65.38,1.6
2022,1,16,14,30,13.200000000000001,0,0,0,60.97,1.4000000000000001
2022,1,16,15,30,15.200000000000001,33,300,60,57.99,1.3
2022,1,16,16,30,17.6,62,632,230,52.09,1.5
2022,1,16,17,30,19.1,158,448,342,42.39,1.6
2022,1,16,18,30,20,132,704,493,40.480000000000004,1.6
2022,1,16,19,30,20.6,181,614,530,40.77,1.5
2022,1,16,20,30,21,157,655,531,41.35,1.4000000000000001
2022,1,16,21,30,20.900000000000002,117,750,508,43.38,1.5
2022,1,16,22,30,20.200000000000003,119,591,369,47.79,1.5
2022,1,16,23,30,18.6,121,162,167,60.69,1.3
2022,1,17,0,30,16.900000000000002,39,6,40,77.99,1
2022,1,17,1,30,16.2,0,0,0,79.95,0.9
2022,1,17,2,30,15.9,0,0,0,81.64,0.7000000000000001
2022,1,17,3,30,15.5,0,0,0,83.76,0.7000000000000001
2022,1,17,4,30,15.200000000000001,0,0,0,85.71000000000001,0.7000000000000001
2022,1,17,5,30,14.8,0,0,0,88.58,0.8
2022,1,17,6,30,14.5,0,0,0,91.2,0.9
2022,1,17,7,30,14.200000000000001,0,0,0,94.19,0.9
